"arm","model","q","frac_stage1","frac_stage2","T1","T2","n1","n2","b2","s_ref","K1_tar","K1","K2_tar","K2","cost_proxy","T_fd_budget","eligible","runtime_sec","l2_error","method","T_fd","K_fd_tar","K_fd","T_fs","b_fs","K_fs_tar","K_fs","experiment_id","config_id","n","p","s_star","s","rep_id","q_selected","T1_selected","T2_selected","seed_data","seed_algo_ts","seed_algo_fs","df_X","df_eps","theta_magnitude","validation_metric","tuning_selection_rule"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,37.2199999999998,0.323274254836197,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,36,0.5,200,8,20490456,20500456,20700456,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,19.6900000000001,0.682952747099661,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,36,0.5,200,8,20490456,20500456,20700456,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.74000000000001,15.7167959898189,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,36,0.5,200,8,20490456,20500456,20700456,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.6600000000001,0.370746563876824,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,37,0.5,200,8,20490457,20500457,20700457,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.1199999999999,1.00154912161191,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,37,0.5,200,8,20490457,20500457,20700457,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.68000000000006,15.6570514901522,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,37,0.5,200,8,20490457,20500457,20700457,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,35.3,0.49506155817335,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,38,0.5,200,8,20490458,20500458,20700458,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,20.6400000000001,1.22935262621849,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,38,0.5,200,8,20490458,20500458,20700458,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.16999999999985,14.2974873539554,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,38,0.5,200,8,20490458,20500458,20700458,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.48,0.406670673437409,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,39,0.5,200,8,20490459,20500459,20700459,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.53,1.00613224841487,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,39,0.5,200,8,20490459,20500459,20700459,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.11000000000013,15.2066105673143,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,39,0.5,200,8,20490459,20500459,20700459,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.8700000000001,0.415597803690177,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,40,0.5,200,8,20490460,20500460,20700460,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,20.3499999999999,0.965101673773634,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,40,0.5,200,8,20490460,20500460,20700460,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.96000000000004,16.8991344386868,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,40,0.5,200,8,20490460,20500460,20700460,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,35.8900000000001,0.505187854818021,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,41,0.5,200,8,20490461,20500461,20700461,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,20.78,1.15875331056689,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,41,0.5,200,8,20490461,20500461,20700461,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.92000000000007,14.3210931218526,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,41,0.5,200,8,20490461,20500461,20700461,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,37.6900000000001,0.453064198293288,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,42,0.5,200,8,20490462,20500462,20700462,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,19.8,1.13634539028551,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,42,0.5,200,8,20490462,20500462,20700462,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.81000000000017,17.260010976806,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,42,0.5,200,8,20490462,20500462,20700462,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.51,0.406558753331417,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,43,0.5,200,8,20490463,20500463,20700463,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.05,0.994368079418665,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,43,0.5,200,8,20490463,20500463,20700463,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.00999999999999,15.7540179590408,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,43,0.5,200,8,20490463,20500463,20700463,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,37.01,0.334151441179761,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,44,0.5,200,8,20490464,20500464,20700464,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.49,1.52258530018503,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,44,0.5,200,8,20490464,20500464,20700464,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3,17.0411155978372,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,44,0.5,200,8,20490464,20500464,20700464,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.9200000000001,0.591187628719537,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,45,0.5,200,8,20490465,20500465,20700465,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.73,1.22065189271271,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,45,0.5,200,8,20490465,20500465,20700465,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.1099999999999,14.0667903119036,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,45,0.5,200,8,20490465,20500465,20700465,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,37,0.44546871863426,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,46,0.5,200,8,20490466,20500466,20700466,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,20.3899999999999,0.841768066994647,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,46,0.5,200,8,20490466,20500466,20700466,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,3.21000000000004,13.345191855354,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,46,0.5,200,8,20490466,20500466,20700466,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.5599999999999,0.356119608221548,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,47,0.5,200,8,20490467,20500467,20700467,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,20.8,1.08348306609603,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,47,0.5,200,8,20490467,20500467,20700467,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.86999999999989,12.9442877339149,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,47,0.5,200,8,20490467,20500467,20700467,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,37.2,0.312913725138363,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,48,0.5,200,8,20490468,20500468,20700468,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.3499999999999,0.652680288061907,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,48,0.5,200,8,20490468,20500468,20700468,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.99000000000001,13.2218866289155,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,48,0.5,200,8,20490468,20500468,20700468,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,37.6300000000001,0.329885707945286,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,49,0.5,200,8,20490469,20500469,20700469,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.54,0.848582096276736,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,49,0.5,200,8,20490469,20500469,20700469,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.99000000000001,18.3185911257559,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,49,0.5,200,8,20490469,20500469,20700469,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,35.7800000000002,0.509629390569577,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,50,0.5,200,8,20490470,20500470,20700470,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,101,TRUE,21.76,0.784023279501059,"FD_budget",101,113,113,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,50,0.5,200,8,20490470,20500470,20700470,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,2.87999999999988,14.097428662599,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,50,0.5,200,8,20490470,20500470,20700470,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.5,0.5,0.5,200,8,900,900,112,15,113,90,8,8,180896,101,TRUE,36.3599999999999,0.587963530319412,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb",1800,1800,15,30,51,0.5,200,8,20490471,20500471,20700471,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
