"stage","method","config","repeat_id","outer_seed","fold","rmse","mae","r2","eta","eta_scale","q","k1_cap","T","T1","T2","lambda","s","tau_q","tau_x_q","tau_y_q","tau","tau_x","tau_y","nonzero","n1","n2","b2","K1","K1_default","K1_tar","K2","K2_tar","stage1_block_size","stage2_block_size","eligible","eta_base","y_center","fold_seed","lasso_seed","ts_seed"
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",3,20460517,5,0.773497483020342,0.55542309793711,0.0992115800039407,6.78391964263934e-05,0.5,0.4,25,NA,70,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",3,20460517,5,0.773083237031706,0.555298999127615,0.10017615475233,6.78391964263934e-05,0.5,0.4,25,NA,80,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",3,20460517,5,0.772724503678333,0.555189515889679,0.101011050443719,6.78391964263934e-05,0.5,0.4,25,NA,90,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",3,20460517,5,0.772408704593415,0.555094485462137,0.101745702635523,6.78391964263934e-05,0.5,0.4,25,NA,100,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",3,20460517,5,0.815228632140973,0.534680865384615,-0.000607683921384217,6.78391964263934e-05,0.5,0.4,2,NA,0,4,NA,10,NA,NA,NA,NA,NA,NA,0,252,168,42,2,31,66,2,7,126,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",3,20460517,5,0.768199269598409,0.512688839120707,0.111509548919166,6.78391964263934e-05,0.5,0.4,25,NA,10,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",3,20460517,5,0.762426597995305,0.515908440928337,0.124812588567424,6.78391964263934e-05,0.5,0.4,25,NA,20,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",3,20460517,5,0.759428467698218,0.517081544932621,0.131682146370586,6.78391964263934e-05,0.5,0.4,25,NA,30,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",3,20460517,5,0.757403466288983,0.517497950177478,0.136306678253567,6.78391964263934e-05,0.5,0.4,25,NA,40,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",3,20460517,5,0.75584806399526,0.517727573290705,0.139850393700637,6.78391964263934e-05,0.5,0.4,25,NA,50,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",3,20460517,5,0.754821081726242,0.517804542485431,0.142186202496543,6.78391964263934e-05,0.5,0.4,25,NA,60,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",3,20460517,5,0.754079863802356,0.517775200288894,0.143870084394681,6.78391964263934e-05,0.5,0.4,25,NA,70,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",3,20460517,5,0.753467025032526,0.517672918460684,0.145261068110463,6.78391964263934e-05,0.5,0.4,25,NA,80,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",3,20460517,5,0.752932972636714,0.517497175434483,0.146472305194132,6.78391964263934e-05,0.5,0.4,25,NA,90,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",3,20460517,5,0.752456873904716,0.51727550048614,0.147551378607026,6.78391964263934e-05,0.5,0.4,25,NA,100,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,168,42,25,31,66,2,7,10.08,21,TRUE,0.000135678392852787,2.4570205,20465517,20465518,20465738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",4,20560517,1,0.865489318606052,0.494958970831282,0.307780982202474,6.74466801479406e-05,0.5,0.4,2,NA,0,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",4,20560517,1,0.840020639114486,0.502972117845544,0.347921298420266,6.74466801479406e-05,0.5,0.4,2,NA,10,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",4,20560517,1,0.834004071199099,0.507559602334574,0.357228750088425,6.74466801479406e-05,0.5,0.4,2,NA,20,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",4,20560517,1,0.835788066970903,0.50756710932491,0.354475939471246,6.74466801479406e-05,0.5,0.4,15,NA,30,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",4,20560517,1,0.829155679426152,0.508314722938885,0.364680388519233,6.74466801479406e-05,0.5,0.4,15,NA,40,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",4,20560517,1,0.832643158320502,0.507222093894714,0.359324763757603,6.74466801479406e-05,0.5,0.4,15,NA,50,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",4,20560517,1,0.830546656840941,0.504242484964511,0.362546997877446,6.74466801479406e-05,0.5,0.4,15,NA,60,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",4,20560517,1,0.830780270725256,0.499968006079411,0.362188345382075,6.74466801479406e-05,0.5,0.4,15,NA,70,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",4,20560517,1,0.831315275253136,0.497114626511962,0.361366607051888,6.74466801479406e-05,0.5,0.4,2,NA,80,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",4,20560517,1,0.830295518077561,0.491887324026083,0.362932442701417,6.74466801479406e-05,0.5,0.4,15,NA,90,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",4,20560517,1,0.829538264855919,0.492051292470555,0.36409396039866,6.74466801479406e-05,0.5,0.4,15,NA,100,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,15,31,177,2,7,16.8,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",4,20560517,1,1.04942321308437,0.591489876190476,-0.0177038909430347,6.74466801479406e-05,0.5,0.4,2,NA,0,4,NA,27,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",4,20560517,1,0.909473016359262,0.518045024963503,0.235636855323459,6.74466801479406e-05,0.5,0.4,2,NA,10,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",4,20560517,1,0.894758700796571,0.520409984861607,0.260169958243151,6.74466801479406e-05,0.5,0.4,2,NA,20,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",4,20560517,1,0.887517645938702,0.517999154400764,0.272096018054457,6.74466801479406e-05,0.5,0.4,2,NA,30,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",4,20560517,1,0.883999909677751,0.515795945242283,0.277854776179064,6.74466801479406e-05,0.5,0.4,2,NA,40,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",4,20560517,1,0.879253456484036,0.51220676582815,0.285588773656272,6.74466801479406e-05,0.5,0.4,2,NA,50,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",4,20560517,1,0.87675022356005,0.510564126912771,0.289650837883268,6.74466801479406e-05,0.5,0.4,2,NA,60,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",4,20560517,1,0.87702895091529,0.510511681355466,0.289199112386101,6.74466801479406e-05,0.5,0.4,2,NA,70,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",4,20560517,1,0.880190485453311,0.513214285365367,0.284065252273523,6.74466801479406e-05,0.5,0.4,2,NA,80,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",4,20560517,1,0.881468673028153,0.51445144373569,0.281984422375072,6.74466801479406e-05,0.5,0.4,2,NA,90,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",4,20560517,1,0.881901648505823,0.51512106817914,0.281278873783797,6.74466801479406e-05,0.5,0.4,2,NA,100,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000134893360295881,2.475555,20561517,20561518,20561738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",4,20560517,2,0.72691364007532,0.538273018988346,-0.0245286537024898,6.77674458552566e-05,0.5,0.4,2,NA,0,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,2,31,256,2,7,126,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",4,20560517,2,0.721777131694931,0.536486925152924,-0.0101007854673147,6.77674458552566e-05,0.5,0.4,2,NA,10,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,2,31,256,2,7,126,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",4,20560517,2,0.719405279366626,0.532831639274148,-0.00347305143328014,6.77674458552566e-05,0.5,0.4,2,NA,20,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,2,31,256,2,7,126,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",4,20560517,2,0.720429899008864,0.533658833420601,-0.00633349859605148,6.77674458552566e-05,0.5,0.4,2,NA,30,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,2,31,256,2,7,126,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",4,20560517,2,0.723708318552509,0.54551256328296,-0.0155132678347392,6.77674458552566e-05,0.5,0.4,15,NA,40,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",4,20560517,2,0.715609832621226,0.542479304849314,0.00708728731527386,6.77674458552566e-05,0.5,0.4,15,NA,50,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",4,20560517,2,0.713389694491054,0.542569295066063,0.0132386389485971,6.77674458552566e-05,0.5,0.4,15,NA,60,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",4,20560517,2,0.713756430925723,0.544322960674558,0.0122238377440069,6.77674458552566e-05,0.5,0.4,15,NA,70,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",4,20560517,2,0.715533850785692,0.547889321394924,0.0072981265793377,6.77674458552566e-05,0.5,0.4,15,NA,80,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",4,20560517,2,0.714786860426465,0.540344255852327,0.00936973132307439,6.77674458552566e-05,0.5,0.4,15,NA,90,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",4,20560517,2,0.718380068321875,0.543347021232472,-0.000615027887231223,6.77674458552566e-05,0.5,0.4,15,NA,100,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",4,20560517,2,0.718492628800622,0.501610638095238,-0.000928618242326484,6.77674458552566e-05,0.5,0.4,2,NA,0,4,NA,39,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,256,2,7,126,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",4,20560517,2,0.640335153031138,0.454691065978719,0.204988956716167,6.77674458552566e-05,0.5,0.4,15,NA,10,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",4,20560517,2,0.634396063509392,0.457064302310277,0.219667973450071,6.77674458552566e-05,0.5,0.4,15,NA,20,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",4,20560517,2,0.633700784819045,0.459592011210776,0.22137747624339,6.77674458552566e-05,0.5,0.4,15,NA,30,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",4,20560517,2,0.633480516225522,0.46194644240101,0.221918666298153,6.77674458552566e-05,0.5,0.4,15,NA,40,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",4,20560517,2,0.634312910231149,0.464476149035019,0.219872523627239,6.77674458552566e-05,0.5,0.4,15,NA,50,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",4,20560517,2,0.636480357672301,0.467842748592357,0.214532023211882,6.77674458552566e-05,0.5,0.4,15,NA,60,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,15,31,256,2,7,16.8,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",4,20560517,2,0.638949135210483,0.458672384555482,0.208426865527014,6.77674458552566e-05,0.5,0.4,25,NA,70,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,25,31,256,2,7,10.08,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",4,20560517,2,0.638713796957809,0.460484564027421,0.209009863832507,6.77674458552566e-05,0.5,0.4,25,NA,80,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,25,31,256,2,7,10.08,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",4,20560517,2,0.639056805601642,0.463095487828314,0.208160064414492,6.77674458552566e-05,0.5,0.4,25,NA,90,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,25,31,256,2,7,10.08,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",4,20560517,2,0.64000613043438,0.466175689582825,0.205805745842578,6.77674458552566e-05,0.5,0.4,25,NA,100,4,NA,39,NA,NA,NA,NA,NA,NA,39,252,167,41,25,31,256,2,7,10.08,20.5,TRUE,0.000135534891710513,2.458379,20562517,20562518,20562738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",4,20560517,3,1.44989463330863,0.700830575760163,0.0573332169421406,6.78009010353296e-05,0.5,0.4,2,NA,0,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",4,20560517,3,1.36750509348025,0.672038861570725,0.161422463436369,6.78009010353296e-05,0.5,0.4,5,NA,10,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",4,20560517,3,1.35042304613618,0.67315556589396,0.182241623807882,6.78009010353296e-05,0.5,0.4,5,NA,20,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",4,20560517,3,1.34084648989543,0.672523352396117,0.193798803831746,6.78009010353296e-05,0.5,0.4,5,NA,30,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",4,20560517,3,1.33445696049649,0.673624166259975,0.201464070032605,6.78009010353296e-05,0.5,0.4,5,NA,40,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",4,20560517,3,1.3299968577473,0.674041775123517,0.206792979969901,6.78009010353296e-05,0.5,0.4,5,NA,50,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",4,20560517,3,1.3344937809383,0.683267901317754,0.201420002891807,6.78009010353296e-05,0.5,0.4,5,NA,60,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",4,20560517,3,1.33367628164345,0.684583159001383,0.202398109545008,6.78009010353296e-05,0.5,0.4,5,NA,70,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",4,20560517,3,1.33366485172545,0.685927852403744,0.202411780756333,6.78009010353296e-05,0.5,0.4,5,NA,80,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",4,20560517,3,1.34061880923607,0.684055389877505,0.194072572435419,6.78009010353296e-05,0.5,0.4,5,NA,90,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000135601802070659,2.446731,20563517,20563518,20563738
