"p","n","rep_id","method","l2_error","df_x","scale_x","q","T1","T2","c_K1","c_K2","K1","K2","K1_block_size","K2_block_size","ts_eligible","seed_data","seed_ts"
600,1600,60,"TS-RIGHT",0.570690621165477,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600060,3600060
600,1600,60,"IHT",0.541152410943631,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600060,3600060
600,1600,60,"Lasso",1.49756078055852,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600060,3600060
600,1600,60,"Shrinkage",1.29943342500788,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600060,3600060
600,2000,60,"TS-RIGHT",0.288447893691316,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000060,4000060
600,2000,60,"IHT",0.497675460595823,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000060,4000060
600,2000,60,"Lasso",1.33646024727981,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000060,4000060
600,2000,60,"Shrinkage",1.18391277048857,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000060,4000060
600,600,61,"TS-RIGHT",0.571147975907479,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600061,2600061
600,600,61,"IHT",0.486471707968079,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600061,2600061
600,600,61,"Lasso",1.57225392035343,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600061,2600061
600,600,61,"Shrinkage",1.17812505597951,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600061,2600061
600,800,61,"TS-RIGHT",0.273235038242051,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800061,2800061
600,800,61,"IHT",0.490064611323895,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800061,2800061
600,800,61,"Lasso",1.40791838420929,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800061,2800061
600,800,61,"Shrinkage",1.22417081106352,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800061,2800061
600,1200,61,"TS-RIGHT",0.238094216321522,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200061,3200061
600,1200,61,"IHT",0.537113350481739,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200061,3200061
600,1200,61,"Lasso",1.5490991522686,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200061,3200061
600,1200,61,"Shrinkage",1.16594594692045,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200061,3200061
600,1600,61,"TS-RIGHT",0.605197691208217,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600061,3600061
600,1600,61,"IHT",0.536247617939023,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600061,3600061
600,1600,61,"Lasso",1.36375431533893,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600061,3600061
600,1600,61,"Shrinkage",1.43033700643469,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600061,3600061
600,2000,61,"TS-RIGHT",0.123707062745961,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000061,4000061
600,2000,61,"IHT",0.532328229110908,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000061,4000061
600,2000,61,"Lasso",1.32183770252608,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000061,4000061
600,2000,61,"Shrinkage",1.26706668411228,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000061,4000061
600,600,62,"TS-RIGHT",0.245570372638496,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600062,2600062
600,600,62,"IHT",0.522573337430515,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600062,2600062
600,600,62,"Lasso",1.541904134634,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600062,2600062
600,600,62,"Shrinkage",1.58782888101481,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600062,2600062
600,800,62,"TS-RIGHT",0.340535450454069,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800062,2800062
600,800,62,"IHT",0.624232758766342,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800062,2800062
600,800,62,"Lasso",1.6355370289188,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800062,2800062
600,800,62,"Shrinkage",1.62124738082233,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800062,2800062
600,1200,62,"TS-RIGHT",0.14311827715508,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200062,3200062
600,1200,62,"IHT",0.418609820826871,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200062,3200062
600,1200,62,"Lasso",1.35949726656769,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200062,3200062
600,1200,62,"Shrinkage",1.15690685260338,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200062,3200062
600,1600,62,"TS-RIGHT",0.393523772109845,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600062,3600062
600,1600,62,"IHT",0.535014318638239,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600062,3600062
600,1600,62,"Lasso",1.31729210625174,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600062,3600062
600,1600,62,"Shrinkage",1.37178347047656,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600062,3600062
600,2000,62,"TS-RIGHT",0.747041259941303,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000062,4000062
600,2000,62,"IHT",0.416696214016005,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000062,4000062
600,2000,62,"Lasso",1.32899779868567,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000062,4000062
600,2000,62,"Shrinkage",1.05113857690944,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000062,4000062
600,600,63,"TS-RIGHT",0.279058446823307,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600063,2600063
600,600,63,"IHT",0.562015444948013,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600063,2600063
600,600,63,"Lasso",1.72020220633683,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600063,2600063
600,600,63,"Shrinkage",1.59595372141981,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600063,2600063
600,800,63,"TS-RIGHT",0.301794808054119,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800063,2800063
600,800,63,"IHT",0.536543532516416,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800063,2800063
600,800,63,"Lasso",1.54199312216126,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800063,2800063
600,800,63,"Shrinkage",1.21637480036984,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800063,2800063
600,1200,63,"TS-RIGHT",0.329439809565774,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200063,3200063
600,1200,63,"IHT",0.443246291476362,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200063,3200063
600,1200,63,"Lasso",1.43725533639653,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200063,3200063
600,1200,63,"Shrinkage",1.15347096628636,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200063,3200063
600,1600,63,"TS-RIGHT",0.250085709810885,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600063,3600063
600,1600,63,"IHT",0.478629165232678,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600063,3600063
600,1600,63,"Lasso",1.34365661281496,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600063,3600063
600,1600,63,"Shrinkage",1.25671981679823,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600063,3600063
600,2000,63,"TS-RIGHT",0.291655186270979,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000063,4000063
600,2000,63,"IHT",0.533723438538452,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000063,4000063
600,2000,63,"Lasso",1.27052294109399,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000063,4000063
600,2000,63,"Shrinkage",1.19202460486683,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000063,4000063
600,600,64,"TS-RIGHT",0.369112842407822,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600064,2600064
600,600,64,"IHT",0.565919224017476,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600064,2600064
600,600,64,"Lasso",1.8033981331777,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600064,2600064
600,600,64,"Shrinkage",1.44959978662587,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600064,2600064
600,800,64,"TS-RIGHT",0.531257706175497,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800064,2800064
600,800,64,"IHT",0.515697614838414,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800064,2800064
600,800,64,"Lasso",1.35955475792007,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800064,2800064
600,800,64,"Shrinkage",1.31319778254911,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800064,2800064
600,1200,64,"TS-RIGHT",0.896624960259762,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200064,3200064
600,1200,64,"IHT",0.464453239431681,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200064,3200064
600,1200,64,"Lasso",1.59493785230472,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200064,3200064
600,1200,64,"Shrinkage",1.13137968503984,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200064,3200064
600,1600,64,"TS-RIGHT",0.397461932107079,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600064,3600064
600,1600,64,"IHT",0.489108158658609,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600064,3600064
600,1600,64,"Lasso",1.38509799625299,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600064,3600064
600,1600,64,"Shrinkage",1.25048300612607,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600064,3600064
600,2000,64,"TS-RIGHT",0.419162714122897,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000064,4000064
600,2000,64,"IHT",0.553048889850957,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000064,4000064
600,2000,64,"Lasso",1.40616355089824,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000064,4000064
600,2000,64,"Shrinkage",1.33703103250775,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000064,4000064
600,600,65,"TS-RIGHT",0.366849684073014,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600065,2600065
600,600,65,"IHT",0.397990021345974,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600065,2600065
600,600,65,"Lasso",1.75200880776764,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600065,2600065
600,600,65,"Shrinkage",1.59389964431485,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600065,2600065
600,800,65,"TS-RIGHT",0.485175853069589,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800065,2800065
600,800,65,"IHT",0.485362412788701,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800065,2800065
600,800,65,"Lasso",1.63525839776685,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800065,2800065
600,800,65,"Shrinkage",1.4951810696726,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800065,2800065
600,1200,65,"TS-RIGHT",0.620659145215885,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200065,3200065
600,1200,65,"IHT",0.429905199748099,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200065,3200065
600,1200,65,"Lasso",1.5096416162564,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200065,3200065
600,1200,65,"Shrinkage",1.11037429296031,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200065,3200065
600,1600,65,"TS-RIGHT",0.112807289644872,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600065,3600065
600,1600,65,"IHT",0.533844540583474,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600065,3600065
600,1600,65,"Lasso",1.46554135762915,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600065,3600065
600,1600,65,"Shrinkage",1.33875880172149,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600065,3600065
600,2000,65,"TS-RIGHT",0.141738173735655,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000065,4000065
600,2000,65,"IHT",0.50951934972607,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000065,4000065
600,2000,65,"Lasso",1.3458425043855,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000065,4000065
600,2000,65,"Shrinkage",1.03269387318523,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000065,4000065
600,600,66,"TS-RIGHT",0.538912338675608,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600066,2600066
600,600,66,"IHT",0.405129137613005,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600066,2600066
600,600,66,"Lasso",1.53866161620585,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600066,2600066
600,600,66,"Shrinkage",1.4811854505107,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600066,2600066
600,800,66,"TS-RIGHT",0.162196548438611,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800066,2800066
600,800,66,"IHT",0.490071510105873,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800066,2800066
600,800,66,"Lasso",1.6146627276499,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800066,2800066
600,800,66,"Shrinkage",1.26218368067859,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800066,2800066
600,1200,66,"TS-RIGHT",0.205413105769998,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200066,3200066
600,1200,66,"IHT",0.446773834079499,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200066,3200066
600,1200,66,"Lasso",1.55054303144193,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200066,3200066
600,1200,66,"Shrinkage",1.25983363808069,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200066,3200066
600,1600,66,"TS-RIGHT",0.62037183594796,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600066,3600066
600,1600,66,"IHT",0.570021853928502,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600066,3600066
600,1600,66,"Lasso",1.38424735500791,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600066,3600066
600,1600,66,"Shrinkage",1.40773535235242,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600066,3600066
600,2000,66,"TS-RIGHT",0.103521225160476,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000066,4000066
600,2000,66,"IHT",0.503580676444924,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000066,4000066
600,2000,66,"Lasso",1.31607199455803,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000066,4000066
600,2000,66,"Shrinkage",1.17763624742119,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000066,4000066
600,600,67,"TS-RIGHT",0.426241307751318,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600067,2600067
600,600,67,"IHT",0.495061213014666,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600067,2600067
600,600,67,"Lasso",1.70979105302236,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600067,2600067
600,600,67,"Shrinkage",1.44794099236268,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600067,2600067
600,800,67,"TS-RIGHT",0.540658628500603,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800067,2800067
600,800,67,"IHT",0.515162960710653,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800067,2800067
600,800,67,"Lasso",1.49737020668826,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800067,2800067
600,800,67,"Shrinkage",1.60792924551753,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800067,2800067
600,1200,67,"TS-RIGHT",0.543401435309098,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200067,3200067
600,1200,67,"IHT",0.585692857432599,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200067,3200067
600,1200,67,"Lasso",1.48964412716533,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200067,3200067
600,1200,67,"Shrinkage",1.4652397621348,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200067,3200067
600,1600,67,"TS-RIGHT",0.237902152652714,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600067,3600067
600,1600,67,"IHT",0.533155161437787,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600067,3600067
600,1600,67,"Lasso",1.41702164398023,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600067,3600067
600,1600,67,"Shrinkage",1.29801715639318,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600067,3600067
600,2000,67,"TS-RIGHT",0.484933418200283,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000067,4000067
600,2000,67,"IHT",0.432202882864167,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000067,4000067
600,2000,67,"Lasso",1.35565538517227,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000067,4000067
600,2000,67,"Shrinkage",1.05553943566425,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000067,4000067
600,600,68,"TS-RIGHT",0.237327298505135,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600068,2600068
600,600,68,"IHT",0.468556230071791,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600068,2600068
600,600,68,"Lasso",1.5250903568218,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600068,2600068
600,600,68,"Shrinkage",1.37935900786183,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600068,2600068
600,800,68,"TS-RIGHT",0.17257382988613,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800068,2800068
600,800,68,"IHT",0.469773935705485,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800068,2800068
600,800,68,"Lasso",1.60953132918022,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800068,2800068
600,800,68,"Shrinkage",1.41179578616381,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800068,2800068
600,1200,68,"TS-RIGHT",0.608400895480894,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200068,3200068
600,1200,68,"IHT",0.614866224439392,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200068,3200068
600,1200,68,"Lasso",1.45555029903697,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200068,3200068
600,1200,68,"Shrinkage",1.30285892046641,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200068,3200068
600,1600,68,"TS-RIGHT",0.205544783845426,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600068,3600068
600,1600,68,"IHT",0.556847998777865,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600068,3600068
600,1600,68,"Lasso",1.30037540807267,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600068,3600068
600,1600,68,"Shrinkage",1.22143378398885,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600068,3600068
600,2000,68,"TS-RIGHT",0.192800775974296,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000068,4000068
600,2000,68,"IHT",0.455809092357519,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000068,4000068
600,2000,68,"Lasso",1.2240732314323,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000068,4000068
600,2000,68,"Shrinkage",1.27022800598537,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000068,4000068
600,600,69,"TS-RIGHT",0.662057915025288,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600069,2600069
600,600,69,"IHT",0.528344497315946,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600069,2600069
600,600,69,"Lasso",1.55928592157645,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600069,2600069
600,600,69,"Shrinkage",1.38816613100863,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600069,2600069
600,800,69,"TS-RIGHT",0.452924656442397,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800069,2800069
600,800,69,"IHT",0.41160044141477,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800069,2800069
600,800,69,"Lasso",1.53823567569958,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800069,2800069
600,800,69,"Shrinkage",1.263019485531,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800069,2800069
600,1200,69,"TS-RIGHT",0.106304824959809,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200069,3200069
600,1200,69,"IHT",0.428123177273494,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200069,3200069
600,1200,69,"Lasso",1.44985116510305,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200069,3200069
600,1200,69,"Shrinkage",1.25625590524053,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200069,3200069
600,1600,69,"TS-RIGHT",0.698922824891014,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600069,3600069
600,1600,69,"IHT",0.418013866394232,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600069,3600069
600,1600,69,"Lasso",1.355546275746,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600069,3600069
600,1600,69,"Shrinkage",1.40821847677313,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600069,3600069
600,2000,69,"TS-RIGHT",0.334119698651777,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000069,4000069
600,2000,69,"IHT",0.495338106011577,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000069,4000069
600,2000,69,"Lasso",2.23606797749979,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000069,4000069
600,2000,69,"Shrinkage",1.28971187113354,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000069,4000069
600,600,70,"TS-RIGHT",0.348038880098966,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600070,2600070
600,600,70,"IHT",0.410738832285901,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600070,2600070
600,600,70,"Lasso",1.58123555517022,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600070,2600070
600,600,70,"Shrinkage",1.53533343891492,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600070,2600070
600,800,70,"TS-RIGHT",0.44979954557226,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800070,2800070
600,800,70,"IHT",0.428308701241884,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800070,2800070
600,800,70,"Lasso",1.56162360135789,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800070,2800070
600,800,70,"Shrinkage",1.22136071853383,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800070,2800070
600,1200,70,"TS-RIGHT",0.574515213183361,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200070,3200070
600,1200,70,"IHT",0.558735190848406,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200070,3200070
600,1200,70,"Lasso",1.59139335187008,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200070,3200070
600,1200,70,"Shrinkage",1.40511237880861,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200070,3200070
600,1600,70,"TS-RIGHT",0.74832706843248,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600070,3600070
600,1600,70,"IHT",0.645057583378947,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600070,3600070
600,1600,70,"Lasso",1.56251876760588,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600070,3600070
